Date,btc,oil,ethereum,euro,gold,tether,dow,sp,nasdaq,tenyear,btc_ytd,btc_change_ytd,oil_ytd,oil_change_ytd,ethereum_ytd,ethereum_change_ytd,euro_ytd,euro_change_ytd,gold_ytd,gold_change_ytd,tether_ytd,tether_change_ytd,dow_ytd,dow_change_ytd,sp_ytd,sp_change_ytd,nasdaq_ytd,nasdaq_change_ytd,tenyear_ytd,tenyear_change_ytd,btc_tmr,btc_change_tmr,oil_tmr,oil_change_tmr,ethereum_tmr,ethereum_change_tmr,euro_tmr,euro_change_tmr,gold_tmr,gold_change_tmr,tether_tmr,tether_change_tmr,dow_tmr,dow_change_tmr,sp_tmr,sp_change_tmr,nasdaq_tmr,nasdaq_change_tmr,tenyear_tmr,tenyear_change_tmr
2018-06-21,6729.740234375,65.54000091552734,527.3670043945312,1.1579033136367798,1267.199951171875,1.0005300045013428,24461.69921875,2749.760009765625,7712.9501953125,2.8970000743865967,6776.5498046875,0,66.22000122070312,0,536.2680053710938,0,1.1588560342788696,0,1271.199951171875,0,0.9988290071487427,1,24657.80078125,0,2767.320068359375,0,7781.509765625,0,2.927999973297119,0,6083.68994140625,0,68.58000183105469,1,465.8169860839844,0,1.1605775356292725,1,1267.4000244140625,1,1.003000020980835,1,24580.890625,1,2754.8798828125,1,7692.81982421875,0,2.9000000953674316,1
2018-06-22,6083.68994140625,68.58000183105469,465.8169860839844,1.1605775356292725,1267.4000244140625,1.003000020980835,24580.890625,2754.8798828125,7692.81982421875,2.9000000953674316,6729.740234375,0,65.54000091552734,1,527.3670043945312,0,1.1579033136367798,1,1267.199951171875,1,1.0005300045013428,1,24461.69921875,1,2749.760009765625,1,7712.9501953125,0,2.8970000743865967,1,6162.47998046875,1,,0,474.5199890136719,1,,0,,0,1.001979947090149,0,,0,,0,,0,,0
2018-06-23,6162.47998046875,,474.5199890136719,,,1.001979947090149,,,,,6083.68994140625,1,68.58000183105469,0,465.8169860839844,1,1.1605775356292725,0,1267.4000244140625,0,1.003000020980835,0,24580.890625,0,2754.8798828125,0,7692.81982421875,0,2.9000000953674316,0,6173.22998046875,1,,0,457.6719970703125,0,,0,,0,1.0051000118255615,1,,0,,0,,0,,0
2018-06-24,6173.22998046875,,457.6719970703125,,,1.0051000118255615,,,,,6162.47998046875,1,,0,474.5199890136719,0,,0,,0,1.001979947090149,1,,0,,0,,0,,0,6249.18017578125,1,68.08000183105469,0,460.30999755859375,1,1.1661399602890015,0,1265.5999755859375,0,1.0006200075149536,0,24252.80078125,0,2717.070068359375,0,7532.009765625,0,2.875,0
2018-06-25,6249.18017578125,68.08000183105469,460.30999755859375,1.1661399602890015,1265.5999755859375,1.0006200075149536,24252.80078125,2717.070068359375,7532.009765625,2.875,6173.22998046875,1,,0,457.6719970703125,1,,0,,0,1.0051000118255615,0,,0,,0,,0,,0,6093.669921875,0,70.52999877929688,1,432.7720031738281,0,1.1702749729156494,1,1256.5999755859375,0,1.0005600452423096,0,24283.109375,1,2723.06005859375,1,7561.6298828125,1,2.880000114440918,1
2018-06-26,6093.669921875,70.52999877929688,432.7720031738281,1.1702749729156494,1256.5999755859375,1.0005600452423096,24283.109375,2723.06005859375,7561.6298828125,2.880000114440918,6249.18017578125,0,68.08000183105469,1,460.30999755859375,0,1.1661399602890015,1,1265.5999755859375,0,1.0006200075149536,0,24252.80078125,1,2717.070068359375,1,7532.009765625,1,2.875,1,6157.1298828125,1,72.76000213623047,1,442.364990234375,1,1.1650259494781494,0,1252.800048828125,0,0.9979349970817566,0,24117.58984375,0,2699.6298828125,0,7445.080078125,0,2.8269999027252197,0
2018-06-27,6157.1298828125,72.76000213623047,442.364990234375,1.1650259494781494,1252.800048828125,0.9979349970817566,24117.58984375,2699.6298828125,7445.080078125,2.8269999027252197,6093.669921875,1,70.52999877929688,1,432.7720031738281,1,1.1702749729156494,0,1256.5999755859375,0,1.0005600452423096,0,24283.109375,0,2723.06005859375,0,7561.6298828125,0,2.880000114440918,0,5903.43994140625,0,73.44999694824219,1,422.364990234375,0,1.1563634872436523,0,1247.800048828125,0,0.9971929788589478,0,24216.05078125,1,2716.31005859375,1,7503.68017578125,1,2.8469998836517334,1
2018-06-28,5903.43994140625,73.44999694824219,422.364990234375,1.1563634872436523,1247.800048828125,0.9971929788589478,24216.05078125,2716.31005859375,7503.68017578125,2.8469998836517334,6157.1298828125,0,72.76000213623047,1,442.364990234375,0,1.1650259494781494,0,1252.800048828125,0,0.9979349970817566,0,24117.58984375,1,2699.6298828125,1,7445.080078125,1,2.8269999027252197,1,6218.2998046875,1,74.1500015258789,1,436.0090026855469,1,1.1562966108322144,0,1251.300048828125,1,1.0033299922943115,1,24271.41015625,1,2718.3701171875,1,7510.2998046875,1,2.8489999771118164,1
2018-06-29,6218.2998046875,74.1500015258789,436.0090026855469,1.1562966108322144,1251.300048828125,1.0033299922943115,24271.41015625,2718.3701171875,7510.2998046875,2.8489999771118164,5903.43994140625,1,73.44999694824219,1,422.364990234375,1,1.1563634872436523,0,1247.800048828125,1,0.9971929788589478,1,24216.05078125,1,2716.31005859375,1,7503.68017578125,1,2.8469998836517334,1,6404.0,1,,0,455.17999267578125,1,,0,,0,0.9991919994354248,0,,0,,0,,0,,0
2018-06-30,6404.0,,455.17999267578125,,,0.9991919994354248,,,,,6218.2998046875,1,74.1500015258789,0,436.0090026855469,1,1.1562966108322144,0,1251.300048828125,0,1.0033299922943115,0,24271.41015625,0,2718.3701171875,0,7510.2998046875,0,2.8489999771118164,0,6385.81982421875,0,,0,453.9179992675781,0,,0,,0,0.9988210201263428,0,,0,,0,,0,,0
2018-07-01,6385.81982421875,,453.9179992675781,,,0.9988210201263428,,,,,6404.0,0,,0,455.17999267578125,0,,0,,0,0.9991919994354248,0,,0,,0,,0,,0,6614.18017578125,1,73.94000244140625,0,475.34698486328125,1,1.1678558588027954,0,1239.800048828125,0,0.9988589882850647,1,24307.1796875,0,2726.7099609375,0,7567.68994140625,0,2.865999937057495,0
2018-07-02,6614.18017578125,73.94000244140625,475.34698486328125,1.1678558588027954,1239.800048828125,0.9988589882850647,24307.1796875,2726.7099609375,7567.68994140625,2.865999937057495,6385.81982421875,1,,0,453.9179992675781,1,,0,,0,0.9988210201263428,1,,0,,0,,0,,0,6529.58984375,0,74.13999938964844,1,464.19500732421875,0,1.1642121076583862,0,1251.5999755859375,1,1.0003199577331543,1,24174.8203125,0,2713.219970703125,0,7502.669921875,0,2.8380000591278076,0
2018-07-03,6529.58984375,74.13999938964844,464.19500732421875,1.1642121076583862,1251.5999755859375,1.0003199577331543,24174.8203125,2713.219970703125,7502.669921875,2.8380000591278076,6614.18017578125,0,73.94000244140625,1,475.34698486328125,0,1.1678558588027954,0,1239.800048828125,1,0.9988589882850647,1,24307.1796875,0,2726.7099609375,0,7567.68994140625,0,2.865999937057495,0,6597.5498046875,1,,0,467.3179931640625,1,1.1659224033355713,1,,0,0.9991949796676636,0,,0,,0,,0,,0
2018-07-04,6597.5498046875,,467.3179931640625,1.1659224033355713,,0.9991949796676636,,,,,6529.58984375,1,74.13999938964844,0,464.19500732421875,1,1.1642121076583862,1,1251.5999755859375,0,1.0003199577331543,0,24174.8203125,0,2713.219970703125,0,7502.669921875,0,2.8380000591278076,0,6639.14013671875,1,72.94000244140625,0,474.4119873046875,1,1.166235089302063,1,1257.300048828125,0,1.0061399936676025,1,24356.740234375,0,2736.610107421875,0,7586.43017578125,0,2.8399999141693115,0
2018-07-05,6639.14013671875,72.94000244140625,474.4119873046875,1.166235089302063,1257.300048828125,1.0061399936676025,24356.740234375,2736.610107421875,7586.43017578125,2.8399999141693115,6597.5498046875,1,,0,467.3179931640625,1,1.1659224033355713,1,,0,0.9991949796676636,1,,0,,0,,0,,0,6673.5,1,73.80000305175781,1,474.0119934082031,0,1.1695905923843384,1,1254.300048828125,0,1.003159999847412,0,24456.48046875,1,2759.820068359375,1,7688.39013671875,1,2.8310000896453857,0
2018-07-06,6673.5,73.80000305175781,474.0119934082031,1.1695905923843384,1254.300048828125,1.003159999847412,24456.48046875,2759.820068359375,7688.39013671875,2.8310000896453857,6639.14013671875,1,72.94000244140625,1,474.4119873046875,0,1.166235089302063,1,1257.300048828125,0,1.0061399936676025,0,24356.740234375,1,2736.610107421875,1,7586.43017578125,1,2.8399999141693115,0,6856.93017578125,1,,0,491.6600036621094,1,,0,,0,1.0062099695205688,1,,0,,0,,0,,0
2018-07-07,6856.93017578125,,491.6600036621094,,,1.0062099695205688,,,,,6673.5,1,73.80000305175781,0,474.0119934082031,1,1.1695905923843384,0,1254.300048828125,0,1.003159999847412,1,24456.48046875,0,2759.820068359375,0,7688.39013671875,0,2.8310000896453857,0,6773.8798828125,0,,0,489.1189880371094,0,,0,,0,1.0042500495910645,0,,0,,0,,0,,0
2018-07-08,6773.8798828125,,489.1189880371094,,,1.0042500495910645,,,,,6856.93017578125,0,,0,491.6600036621094,0,,0,,0,1.0062099695205688,0,,0,,0,,0,,0,6741.75,0,73.8499984741211,0,476.6820068359375,0,1.1752262115478516,0,1258.0999755859375,0,1.0075000524520874,1,24776.58984375,0,2784.169921875,0,7756.2001953125,0,2.859999895095825,0
2018-07-09,6741.75,73.8499984741211,476.6820068359375,1.1752262115478516,1258.0999755859375,1.0075000524520874,24776.58984375,2784.169921875,7756.2001953125,2.859999895095825,6773.8798828125,0,,0,489.1189880371094,0,,0,,0,1.0042500495910645,1,,0,,0,,0,,0,6329.9501953125,0,74.11000061035156,1,434.42401123046875,0,1.1756960153579712,1,1253.800048828125,0,1.0011999607086182,0,24919.66015625,1,2793.840087890625,1,7759.2001953125,1,2.872999906539917,1
2018-07-10,6329.9501953125,74.11000061035156,434.42401123046875,1.1756960153579712,1253.800048828125,1.0011999607086182,24919.66015625,2793.840087890625,7759.2001953125,2.872999906539917,6741.75,0,73.8499984741211,1,476.6820068359375,0,1.1752262115478516,1,1258.0999755859375,0,1.0075000524520874,0,24776.58984375,1,2784.169921875,1,7756.2001953125,1,2.859999895095825,1,6394.7099609375,1,70.37999725341797,0,446.51800537109375,1,1.1727042198181152,0,1242.800048828125,0,1.0011600255966187,0,24700.44921875,0,2774.02001953125,0,7716.60986328125,0,2.8420000076293945,0
2018-07-11,6394.7099609375,70.37999725341797,446.51800537109375,1.1727042198181152,1242.800048828125,1.0011600255966187,24700.44921875,2774.02001953125,7716.60986328125,2.8420000076293945,6329.9501953125,1,74.11000061035156,0,434.42401123046875,1,1.1756960153579712,0,1253.800048828125,0,1.0011999607086182,0,24919.66015625,0,2793.840087890625,0,7759.2001953125,0,2.872999906539917,0,6228.81005859375,0,70.33000183105469,0,430.0740051269531,0,1.1676785945892334,0,1245.0,1,0.9990699887275696,0,24924.890625,1,2798.2900390625,1,7823.919921875,1,2.8529999256134033,1
2018-07-12,6228.81005859375,70.33000183105469,430.0740051269531,1.1676785945892334,1245.0,0.9990699887275696,24924.890625,2798.2900390625,7823.919921875,2.8529999256134033,6394.7099609375,0,70.37999725341797,0,446.51800537109375,0,1.1727042198181152,0,1242.800048828125,1,1.0011600255966187,0,24700.44921875,1,2774.02001953125,1,7716.60986328125,1,2.8420000076293945,1,6238.0498046875,1,71.01000213623047,1,434.0270080566406,1,1.1665889024734497,0,1239.5999755859375,0,1.001420021057129,1,25019.41015625,1,2801.31005859375,1,7825.97998046875,1,2.8310000896453857,0
2018-07-13,6238.0498046875,71.01000213623047,434.0270080566406,1.1665889024734497,1239.5999755859375,1.001420021057129,25019.41015625,2801.31005859375,7825.97998046875,2.8310000896453857,6228.81005859375,1,70.33000183105469,1,430.0740051269531,1,1.1676785945892334,0,1245.0,0,0.9990699887275696,1,24924.890625,1,2798.2900390625,1,7823.919921875,1,2.8529999256134033,0,6276.1201171875,1,,0,436.08599853515625,1,,0,,0,1.0026500225067139,1,,0,,0,,0,,0
2018-07-14,6276.1201171875,,436.08599853515625,,,1.0026500225067139,,,,,6238.0498046875,1,71.01000213623047,0,434.0270080566406,1,1.1665889024734497,0,1239.5999755859375,0,1.001420021057129,1,25019.41015625,0,2801.31005859375,0,7825.97998046875,0,2.8310000896453857,0,6359.64013671875,1,,0,449.8500061035156,1,,0,,0,0.9983519911766052,0,,0,,0,,0,,0
2018-07-15,6359.64013671875,,449.8500061035156,,,0.9983519911766052,,,,,6276.1201171875,1,,0,436.08599853515625,1,,0,,0,1.0026500225067139,0,,0,,0,,0,,0,6741.75,1,68.05999755859375,0,480.6579895019531,1,1.1679104566574097,0,1238.0999755859375,0,0.9991390109062195,1,25064.359375,0,2798.429931640625,0,7805.72021484375,0,2.8580000400543213,0
2018-07-16,6741.75,68.05999755859375,480.6579895019531,1.1679104566574097,1238.0999755859375,0.9991390109062195,25064.359375,2798.429931640625,7805.72021484375,2.8580000400543213,6359.64013671875,1,,0,449.8500061035156,1,,0,,0,0.9983519911766052,1,,0,,0,,0,,0,7321.0400390625,1,68.08000183105469,1,501.00201416015625,1,1.170946478843689,1,1225.699951171875,0,1.0001300573349,1,25119.890625,1,2809.550048828125,1,7855.1201171875,1,2.864000082015991,1
2018-07-17,7321.0400390625,68.08000183105469,501.00201416015625,1.170946478843689,1225.699951171875,1.0001300573349,25119.890625,2809.550048828125,7855.1201171875,2.864000082015991,6741.75,1,68.05999755859375,1,480.6579895019531,1,1.1679104566574097,1,1238.0999755859375,0,0.9991390109062195,1,25064.359375,1,2798.429931640625,1,7805.72021484375,1,2.8580000400543213,1,7370.77978515625,1,68.76000213623047,1,480.51300048828125,0,1.1653246879577637,0,1226.300048828125,1,1.002210021018982,1,25199.2890625,1,2815.6201171875,1,7854.43994140625,0,2.875,1
2018-07-18,7370.77978515625,68.76000213623047,480.51300048828125,1.1653246879577637,1226.300048828125,1.002210021018982,25199.2890625,2815.6201171875,7854.43994140625,2.875,7321.0400390625,1,68.08000183105469,1,501.00201416015625,0,1.170946478843689,0,1225.699951171875,1,1.0001300573349,1,25119.890625,1,2809.550048828125,1,7855.1201171875,0,2.864000082015991,1,7466.85986328125,1,69.45999908447266,1,469.6189880371094,0,1.164564609527588,0,1222.4000244140625,0,0.998088002204895,0,25064.5,0,2804.489990234375,0,7825.2998046875,0,2.8469998836517334,0
2018-07-19,7466.85986328125,69.45999908447266,469.6189880371094,1.164564609527588,1222.4000244140625,0.998088002204895,25064.5,2804.489990234375,7825.2998046875,2.8469998836517334,7370.77978515625,1,68.76000213623047,1,480.51300048828125,0,1.1653246879577637,0,1226.300048828125,0,1.002210021018982,0,25199.2890625,0,2815.6201171875,0,7854.43994140625,0,2.875,0,7354.1298828125,0,70.45999908447266,1,450.697998046875,0,1.1655147075653076,1,1229.5,1,1.0010299682617188,1,25058.119140625,0,2801.830078125,0,7820.2001953125,0,2.8949999809265137,1
2018-07-20,7354.1298828125,70.45999908447266,450.697998046875,1.1655147075653076,1229.5,1.0010299682617188,25058.119140625,2801.830078125,7820.2001953125,2.8949999809265137,7466.85986328125,0,69.45999908447266,1,469.6189880371094,0,1.164564609527588,1,1222.4000244140625,1,0.998088002204895,1,25064.5,0,2804.489990234375,0,7825.2998046875,0,2.8469998836517334,1,7419.2900390625,1,,0,462.4360046386719,1,,0,,0,1.000040054321289,0,,0,,0,,0,,0
2018-07-21,7419.2900390625,,462.4360046386719,,,1.000040054321289,,,,,7354.1298828125,1,70.45999908447266,0,450.697998046875,1,1.1655147075653076,0,1229.5,0,1.0010299682617188,0,25058.119140625,0,2801.830078125,0,7820.2001953125,0,2.8949999809265137,0,7418.490234375,0,,0,459.6570129394531,0,,0,,0,0.9998430013656616,0,,0,,0,,0,,0
2018-07-22,7418.490234375,,459.6570129394531,,,0.9998430013656616,,,,,7419.2900390625,0,,0,462.4360046386719,0,,0,,0,1.000040054321289,0,,0,,0,,0,,0,7711.10986328125,1,67.88999938964844,0,450.8529968261719,0,1.1741912364959717,0,1224.0,0,0.9974960088729858,0,25044.2890625,0,2806.97998046875,0,7841.8701171875,0,2.9649999141693115,0
2018-07-23,7711.10986328125,67.88999938964844,450.8529968261719,1.1741912364959717,1224.0,0.9974960088729858,25044.2890625,2806.97998046875,7841.8701171875,2.9649999141693115,7418.490234375,1,,0,459.6570129394531,0,,0,,0,0.9998430013656616,0,,0,,0,,0,,0,8424.26953125,1,68.5199966430664,1,479.37298583984375,1,1.1694128513336182,0,1223.9000244140625,0,0.9965050220489502,0,25241.939453125,1,2820.39990234375,1,7840.77001953125,0,2.9489998817443848,0
2018-07-24,8424.26953125,68.5199966430664,479.37298583984375,1.1694128513336182,1223.9000244140625,0.9965050220489502,25241.939453125,2820.39990234375,7840.77001953125,2.9489998817443848,7711.10986328125,1,67.88999938964844,1,450.8529968261719,1,1.1741912364959717,0,1224.0,0,0.9974960088729858,0,25044.2890625,1,2806.97998046875,1,7841.8701171875,0,2.9649999141693115,0,8181.39013671875,0,69.30000305175781,1,472.4930114746094,0,1.1685519218444824,0,1231.4000244140625,1,0.998790979385376,1,25414.099609375,1,2846.070068359375,1,7932.240234375,1,2.936000108718872,0
2018-07-25,8181.39013671875,69.30000305175781,472.4930114746094,1.1685519218444824,1231.4000244140625,0.998790979385376,25414.099609375,2846.070068359375,7932.240234375,2.936000108718872,8424.26953125,0,68.5199966430664,1,479.37298583984375,0,1.1694128513336182,0,1223.9000244140625,1,0.9965050220489502,1,25241.939453125,1,2820.39990234375,1,7840.77001953125,1,2.9489998817443848,0,7951.580078125,0,69.61000061035156,1,464.0369873046875,0,1.1737502813339233,1,1225.300048828125,0,0.9979509711265564,0,25527.0703125,1,2837.43994140625,0,7852.18017578125,0,2.9749999046325684,1
2018-07-26,7951.580078125,69.61000061035156,464.0369873046875,1.1737502813339233,1225.300048828125,0.9979509711265564,25527.0703125,2837.43994140625,7852.18017578125,2.9749999046325684,8181.39013671875,0,69.30000305175781,1,472.4930114746094,0,1.1685519218444824,1,1231.4000244140625,0,0.998790979385376,0,25414.099609375,1,2846.070068359375,0,7932.240234375,0,2.936000108718872,1,8165.009765625,1,68.69000244140625,0,469.6659851074219,1,1.1642934083938599,0,1222.5999755859375,0,0.9971179962158203,0,25451.060546875,0,2818.820068359375,0,7737.419921875,0,2.9600000381469727,0
2018-07-27,8165.009765625,68.69000244140625,469.6659851074219,1.1642934083938599,1222.5999755859375,0.9971179962158203,25451.060546875,2818.820068359375,7737.419921875,2.9600000381469727,7951.580078125,1,69.61000061035156,0,464.0369873046875,1,1.1737502813339233,0,1225.300048828125,0,0.9979509711265564,0,25527.0703125,0,2837.43994140625,0,7852.18017578125,0,2.9749999046325684,0,8192.150390625,1,,0,466.89801025390625,0,,0,,0,0.9978870153427124,1,,0,,0,,0,,0
2018-07-28,8192.150390625,,466.89801025390625,,,0.9978870153427124,,,,,8165.009765625,1,68.69000244140625,0,469.6659851074219,0,1.1642934083938599,0,1222.5999755859375,0,0.9971179962158203,1,25451.060546875,0,2818.820068359375,0,7737.419921875,0,2.9600000381469727,0,8218.4599609375,1,,0,466.6650085449219,0,,0,,0,0.9989190101623535,1,,0,,0,,0,,0
2018-07-29,8218.4599609375,,466.6650085449219,,,0.9989190101623535,,,,,8192.150390625,1,,0,466.89801025390625,0,,0,,0,0.9978870153427124,1,,0,,0,,0,,0,8180.47998046875,0,70.12999725341797,0,457.08099365234375,0,1.16604483127594,0,1221.300048828125,0,0.9989100098609924,0,25306.830078125,0,2802.60009765625,0,7630.0,0,2.9749999046325684,0
2018-07-30,8180.47998046875,70.12999725341797,457.08099365234375,1.16604483127594,1221.300048828125,0.9989100098609924,25306.830078125,2802.60009765625,7630.0,2.9749999046325684,8218.4599609375,0,,0,466.6650085449219,0,,0,,0,0.9989190101623535,0,,0,,0,,0,,0,7780.43994140625,0,68.76000213623047,0,433.86700439453125,0,1.1707408428192139,1,1223.699951171875,1,0.9995070099830627,1,25415.189453125,1,2816.2900390625,1,7671.7900390625,1,2.9639999866485596,0
2018-07-31,7780.43994140625,68.76000213623047,433.86700439453125,1.1707408428192139,1223.699951171875,0.9995070099830627,25415.189453125,2816.2900390625,7671.7900390625,2.9639999866485596,8180.47998046875,0,70.12999725341797,0,457.08099365234375,0,1.16604483127594,1,1221.300048828125,1,0.9989100098609924,1,25306.830078125,1,2802.60009765625,1,7630.0,1,2.9749999046325684,0,7624.91015625,0,67.66000366210938,0,420.74700927734375,0,1.168961763381958,0,1217.9000244140625,0,0.999409019947052,0,25333.8203125,0,2813.360107421875,0,7707.2900390625,1,3.003000020980835,1
2018-08-01,7624.91015625,67.66000366210938,420.74700927734375,1.168961763381958,1217.9000244140625,0.999409019947052,25333.8203125,2813.360107421875,7707.2900390625,3.003000020980835,7780.43994140625,0,68.76000213623047,0,433.86700439453125,0,1.1707408428192139,0,1223.699951171875,0,0.9995070099830627,0,25415.189453125,0,2816.2900390625,0,7671.7900390625,1,2.9639999866485596,1,7567.14990234375,0,68.95999908447266,1,412.6210021972656,0,1.1665889024734497,0,1210.5999755859375,0,1.0006599426269531,1,25326.16015625,0,2827.219970703125,1,7802.68994140625,1,2.9860000610351562,0
2018-08-02,7567.14990234375,68.95999908447266,412.6210021972656,1.1665889024734497,1210.5999755859375,1.0006599426269531,25326.16015625,2827.219970703125,7802.68994140625,2.9860000610351562,7624.91015625,0,67.66000366210938,1,420.74700927734375,0,1.168961763381958,0,1217.9000244140625,0,0.999409019947052,1,25333.8203125,0,2813.360107421875,1,7707.2900390625,1,3.003000020980835,0,7434.39013671875,0,68.48999786376953,0,418.2619934082031,1,1.1586008071899414,0,1214.199951171875,1,0.9990950226783752,0,25462.580078125,1,2840.35009765625,1,7812.009765625,1,2.953000068664551,0
2018-08-03,7434.39013671875,68.48999786376953,418.2619934082031,1.1586008071899414,1214.199951171875,0.9990950226783752,25462.580078125,2840.35009765625,7812.009765625,2.953000068664551,7567.14990234375,0,68.95999908447266,0,412.6210021972656,1,1.1665889024734497,0,1210.5999755859375,1,1.0006599426269531,0,25326.16015625,1,2827.219970703125,1,7802.68994140625,1,2.9860000610351562,0,7032.85009765625,0,,0,407.25201416015625,0,,0,,0,0.9985049962997437,0,,0,,0,,0,,0
2018-08-04,7032.85009765625,,407.25201416015625,,,0.9985049962997437,,,,,7434.39013671875,0,68.48999786376953,0,418.2619934082031,0,1.1586008071899414,0,1214.199951171875,0,0.9990950226783752,0,25462.580078125,0,2840.35009765625,0,7812.009765625,0,2.953000068664551,0,7068.47998046875,1,,0,410.5159912109375,1,,0,,0,0.9993469715118408,1,,0,,0,,0,,0
2018-08-05,7068.47998046875,,410.5159912109375,,,0.9993469715118408,,,,,7032.85009765625,1,,0,407.25201416015625,1,,0,,0,0.9985049962997437,1,,0,,0,,0,,0,6951.7998046875,0,69.01000213623047,0,406.6579895019531,0,1.1562297344207764,0,1208.5999755859375,0,1.0009499788284302,1,25502.1796875,0,2850.39990234375,0,7859.68017578125,0,2.937999963760376,0
2018-08-06,6951.7998046875,69.01000213623047,406.6579895019531,1.1562297344207764,1208.5999755859375,1.0009499788284302,25502.1796875,2850.39990234375,7859.68017578125,2.937999963760376,7068.47998046875,0,,0,410.5159912109375,0,,0,,0,0.9993469715118408,1,,0,,0,,0,,0,6753.1201171875,0,69.16999816894531,1,380.2149963378906,0,1.1558021306991577,0,1209.5999755859375,1,1.001539945602417,1,25628.91015625,1,2858.449951171875,1,7883.66015625,1,2.9730000495910645,1
2018-08-07,6753.1201171875,69.16999816894531,380.2149963378906,1.1558021306991577,1209.5999755859375,1.001539945602417,25628.91015625,2858.449951171875,7883.66015625,2.9730000495910645,6951.7998046875,0,69.01000213623047,1,406.6579895019531,0,1.1562297344207764,0,1208.5999755859375,1,1.0009499788284302,1,25502.1796875,1,2850.39990234375,1,7859.68017578125,1,2.937999963760376,1,6305.7998046875,0,66.94000244140625,0,356.6130065917969,0,1.1602946519851685,1,1212.5999755859375,1,1.0016900300979614,1,25583.75,0,2857.699951171875,0,7888.330078125,1,2.9709999561309814,0
2018-08-08,6305.7998046875,66.94000244140625,356.6130065917969,1.1602946519851685,1212.5999755859375,1.0016900300979614,25583.75,2857.699951171875,7888.330078125,2.9709999561309814,6753.1201171875,0,69.16999816894531,0,380.2149963378906,0,1.1558021306991577,1,1209.5999755859375,1,1.001539945602417,1,25628.91015625,0,2858.449951171875,0,7883.66015625,1,2.9730000495910645,0,6568.22998046875,1,66.80999755859375,0,365.5880126953125,1,1.1610760688781738,1,1211.9000244140625,0,1.0042400360107422,1,25509.23046875,0,2853.580078125,0,7891.77978515625,1,2.934999942779541,0
2018-08-09,6568.22998046875,66.80999755859375,365.5880126953125,1.1610760688781738,1211.9000244140625,1.0042400360107422,25509.23046875,2853.580078125,7891.77978515625,2.934999942779541,6305.7998046875,1,66.94000244140625,0,356.6130065917969,1,1.1602946519851685,1,1212.5999755859375,0,1.0016900300979614,1,25583.75,0,2857.699951171875,0,7888.330078125,1,2.9709999561309814,0,6184.7099609375,0,67.62999725341797,1,334.1759948730469,0,1.1523923873901367,0,1211.0999755859375,0,1.001579999923706,0,25313.140625,0,2833.280029296875,0,7839.10986328125,0,2.8570001125335693,0
2018-08-10,6184.7099609375,67.62999725341797,334.1759948730469,1.1523923873901367,1211.0999755859375,1.001579999923706,25313.140625,2833.280029296875,7839.10986328125,2.8570001125335693,6568.22998046875,0,66.80999755859375,1,365.5880126953125,0,1.1610760688781738,0,1211.9000244140625,0,1.0042400360107422,0,25509.23046875,0,2853.580078125,0,7891.77978515625,0,2.934999942779541,0,6295.72998046875,1,,0,322.11199951171875,0,,0,,0,1.009850025177002,1,,0,,0,,0,,0
2018-08-11,6295.72998046875,,322.11199951171875,,,1.009850025177002,,,,,6184.7099609375,1,67.62999725341797,0,334.1759948730469,0,1.1523923873901367,0,1211.0999755859375,0,1.001579999923706,1,25313.140625,0,2833.280029296875,0,7839.10986328125,0,2.8570001125335693,0,6322.68994140625,1,,0,319.57000732421875,0,,0,,0,1.0004899501800537,0,,0,,0,,0,,0
2018-08-12,6322.68994140625,,319.57000732421875,,,1.0004899501800537,,,,,6295.72998046875,1,,0,322.11199951171875,0,,0,,0,1.009850025177002,0,,0,,0,,0,,0,6297.56982421875,0,67.19999694824219,0,286.4949951171875,0,1.1394712924957275,0,1191.300048828125,0,1.0039299726486206,1,25187.69921875,0,2821.929931640625,0,7819.7099609375,0,2.877000093460083,0
2018-08-13,6297.56982421875,67.19999694824219,286.4949951171875,1.1394712924957275,1191.300048828125,1.0039299726486206,25187.69921875,2821.929931640625,7819.7099609375,2.877000093460083,6322.68994140625,0,,0,319.57000732421875,0,,0,,0,1.0004899501800537,1,,0,,0,,0,,0,6199.7099609375,0,67.04000091552734,0,278.9320068359375,0,1.1402509212493896,1,1193.0,1,0.9975429773330688,0,25299.919921875,1,2839.9599609375,1,7870.89013671875,1,2.8949999809265137,1
2018-08-14,6199.7099609375,67.04000091552734,278.9320068359375,1.1402509212493896,1193.0,0.9975429773330688,25299.919921875,2839.9599609375,7870.89013671875,2.8949999809265137,6297.56982421875,0,67.19999694824219,0,286.4949951171875,0,1.1394712924957275,1,1191.300048828125,1,1.0039299726486206,0,25187.69921875,1,2821.929931640625,1,7819.7099609375,1,2.877000093460083,1,6308.52001953125,1,65.01000213623047,0,282.364013671875,1,1.1345715522766113,0,1177.5,0,1.0012500286102295,1,25162.41015625,0,2818.3701171875,0,7774.1201171875,0,2.8519999980926514,0
