Date,score
2018-06-20,0.0734509482588108
2018-06-21,0.0974270438956837
2018-06-22,0.0829159247691227
2018-06-23,0.0805349510421073
2018-06-24,0.0679073252482936
2018-06-25,0.0910021465397107
2018-06-26,0.082953061818162
2018-06-27,0.0769427877628468
2018-06-28,0.106640651340521
2018-06-29,0.104208969444611
2018-06-30,0.0748273624845654
2018-07-01,0.0651586182889135
2018-07-02,0.0716744635692304
2018-07-03,0.0898745769337577
2018-07-04,0.0925691327305696
2018-07-05,0.0971130757728582
2018-07-06,0.0936628189376288
2018-07-07,0.0903194077390042
2018-07-08,0.0801018879361658
2018-07-09,0.0682081655888288
2018-07-10,0.0657663117922897
2018-07-11,0.0565108372649465
2018-07-12,0.102759990515798
2018-07-13,0.108643437054157
2018-07-14,0.0784556253610365
2018-07-15,0.0693322878084821
2018-07-16,0.0861021024440484
2018-07-17,0.122659957058184
2018-07-18,0.0976814328080205
2018-07-19,0.0935713574508555
2018-07-20,0.0640163606661858
2018-07-21,0.0992475070541446
2018-07-22,0.10709387764856
2018-07-23,0.121944144570234
2018-07-24,0.115307427634785
2018-07-25,0.131354681940828
2018-07-26,0.116216258965125
2018-07-27,0.107048792559647
2018-07-28,0.113084365374044
2018-07-29,0.116795993192653
2018-07-30,0.106226027531955
2018-07-31,0.277230400357932
2018-08-01,0.326506006318398
2018-08-02,0.296079982659788
2018-08-03,0.0154167525978102
2018-08-04,0.124111074224981
2018-08-05,0.103468733104318
2018-08-06,0.122365867390619
2018-08-07,0.099254911412037
2018-08-08,0.125625752960989
2018-08-09,0.119525079365013
2018-08-10,0.106997259105773
2018-08-11,0.129277857045352
2018-08-12,0.10382761681463
2018-08-13,0.0817875204446169
2018-08-14,0.125467328493794
2018-08-15,0.113115717775873
2018-08-16,0.109965419970363
2018-08-17,0.11379457571432
2018-08-18,0.0941295312295993
2018-08-19,0.0585059700573152
2018-08-20,0.0573529720336743
2018-08-21,0.0699688420536461
2018-08-22,0.0616845398683101
2018-08-23,0.0932236202330948
2018-08-24,0.115829561950999
2018-08-25,0.0884056335554679
2018-08-26,0.122746028788689
2018-08-27,0.0795455165275404
2018-08-28,0.102229867688949
2018-08-29,0.109452154225775
2018-08-30,0.118878973895552
2018-08-31,0.103512279106351
2018-09-01,0.0858949232315036
2018-09-02,0.0988265810566172
2018-09-03,0.0898520203911333
2018-09-04,0.108256265885553
2018-09-05,0.115570623531895
2018-09-06,0.111983553061122
2018-09-07,0.0951215195308735
2018-09-08,0.0912930833289312
2018-09-09,0.120537078769373
2018-09-10,0.113243680861348
2018-09-11,0.116605028338219
2018-09-12,0.0966553983929391
2018-09-13,0.126238713051221
2018-09-14,0.11181692553659
2018-09-15,0.114019980449043
2018-09-16,0.113870466822044
2018-09-17,0.0835907175733657
2018-09-18,0.109900265533959
2018-09-19,0.134030715200407
2018-09-20,0.133707293501998
2018-09-21,0.121245095530221
2018-09-22,0.134326904173889
2018-09-23,0.0830126502794944
2018-09-24,0.102045644113439
2018-09-25,0.131035138454174
2018-09-26,0.116185203390425
2018-09-27,0.134891218980748
2018-09-28,0.10037733967605
2018-09-29,0.10603783445525
2018-09-30,0.0903495059862904
2018-10-01,0.274318226738957
2018-10-02,0.116449772718714
2018-10-03,0.0994091067503057
2018-10-04,0.106325345690902
2018-10-05,0.120001628944059
2018-10-06,0.102620161619866
2018-10-07,0.0832644129374381
2018-10-08,0.118238213117995
2018-10-09,0.120265443542366
2018-10-10,0.1027114895416
2018-10-11,0.121277341693051
2018-10-12,0.120740784244236
2018-10-13,0.06749175661558
2018-10-14,0.0997412258575883
2018-10-15,0.0967149517236514
2018-10-16,0.128528418079263
2018-10-17,0.10387356291996
2018-10-18,0.0935574376850863
2018-10-19,0.145748750646705
2018-10-20,0.0972034437893038
2018-10-21,0.126847175093152
2018-10-22,0.151205030901437
2018-10-23,0.111725936110676
2018-10-24,0.117204495700227
2018-10-25,0.0899218178344992
2018-10-26,0.0932379691948738
2018-10-27,0.0894639140261684
2018-10-28,0.0891615290195168
2018-10-29,0.0937073813211525
2018-10-30,0.111371430432423
2018-10-31,0.138117259067944
2018-11-01,0.0885595411970782
2018-11-02,0.0659166110455655
2018-11-03,0.0595962703751171
2018-11-04,0.0745050329815763
2018-11-05,0.106756484452903
2018-11-06,0.127570361237607
2018-11-07,0.11887410112565
2018-11-08,0.0813545655789253
2018-11-09,0.0723610764800024
2018-11-10,0.0613656216222897
2018-11-11,0.0709846770559035
2018-11-12,0.0930283969755816
2018-11-13,0.0886518884577959
2018-11-14,0.090278473315037
2018-11-15,0.0846985535688218
2018-11-16,0.0790778981976175
2018-11-17,0.0619867299706387
2018-11-18,0.0889682783162639
2018-11-19,0.0971181617258283
2018-11-20,0.0922764218642041
2018-11-21,0.0962320553969594
2018-11-22,0.0844555535265651
2018-11-23,0.0920978121445027
2018-11-24,0.107163561486054
2018-11-25,0.0896994857557622
2018-11-26,0.0987155956193284
2018-11-27,0.111768431045296
2018-11-28,0.284480338313915
2018-11-29,0.301561984985672
2018-11-30,0.0926060892893547
2018-12-01,0.110481666629313
2018-12-02,0.111354336329062
2018-12-03,0.138342331316258
2018-12-04,0.161894202089149
2018-12-05,0.108163806849079
2018-12-06,0.090859211650983
2018-12-07,0.148004034237839
2018-12-08,0.077136196658211
2018-12-09,0.0807775066579152
2018-12-10,0.0970227517863862
2018-12-11,0.100730488453377
2018-12-12,0.135666903943941
2018-12-13,0.116287881856015
2018-12-14,0.122105173285427
2018-12-15,0.109880870050421
2018-12-16,0.0912079289021787
2018-12-17,0.136592521948099
2018-12-18,0.133251672465509
2018-12-19,0.116515599818037
2018-12-20,0.136531438620937
2018-12-21,0.128127836281339
2018-12-22,0.12140880977794
2018-12-23,0.0994716572487463
2018-12-24,0.0908758976569626
2018-12-25,0.104908744690658
2018-12-26,0.0821106795853846
2018-12-27,0.0822498006728629
2018-12-28,0.101632781039798
2018-12-29,0.0829611513457041
2018-12-30,0.106172330175383
2018-12-31,0.122597211469611
2019-01-01,0.0791983871626477
2019-01-02,0.106451870210431
2019-01-03,0.145100716503798
2019-01-04,0.127298141207903
2019-01-05,0.113706392040522
2019-01-06,0.0829517241386007
2019-01-07,0.119261548505369
2019-01-08,0.104630838838815
2019-01-09,0.152756774303352
2019-01-10,0.114472817630146
2019-01-11,0.10801044639435
2019-01-12,0.0952348198589098
2019-01-13,0.100497937572751
2019-01-14,0.119530818114704
2019-01-15,0.144509754545402
2019-01-16,0.258147488395863
2019-01-17,0.271017974779627
2019-01-18,0.265372341345633
2019-01-19,0.288898996524351
2019-01-20,0.254833921519889
2019-01-21,0.258564157256127
2019-01-22,0.240891913006045
2019-01-23,0.243641879199797
2019-01-24,0.252528334066455
2019-01-25,0.278624757987806
2019-01-26,0.298241137080755
2019-01-27,0.287408044936408
2019-01-28,0.0848382792330819
2019-01-29,0.0980917315070092
2019-01-30,0.08740044997269
2019-01-31,0.106878567886666
2019-02-01,0.0886093363469027
2019-02-02,0.0979262604350653
2019-02-03,0.0741996938413059
2019-02-04,0.0617530820598235
2019-02-05,0.110278980280833
2019-02-06,0.119150988684226
2019-02-07,0.115495976810955
2019-02-08,0.103776655355128
2019-02-09,0.0974716222757802
2019-02-10,0.0979091710653596
2019-02-11,0.169546619725276
2019-02-12,0.223778941489127
2019-02-13,0.221051499150485
2019-02-14,0.189697976548571
2019-02-15,0.1796821204545
2019-02-16,0.130366426834634
2019-02-17,0.140769051550685
2019-02-18,0.224914698754267
2019-02-19,0.193958391057496
2019-02-20,0.166274142805788
2019-02-21,0.186798565094897
2019-02-22,0.145783843687871
2019-02-23,0.164557956112413
2019-02-24,0.153196589133361
2019-02-25,0.150816286977627
2019-02-26,0.163473259884329
2019-02-27,0.157107065865923
2019-02-28,0.17495638219265
2019-03-01,0.159923200739065
2019-03-02,0.12626972681641
2019-03-03,0.158739977599793
2019-03-04,0.149423040048572
2019-03-05,0.163434238113313
2019-03-06,0.180826573377762
2019-03-07,0.173845411858519
2019-03-08,0.274506472379219
2019-03-09,0.128501423901195
2019-03-10,0.145412752026007
2019-03-11,0.148439201499939
2019-03-12,0.213201242851996
2019-03-13,0.141748149425217
2019-03-14,0.167505415731525
2019-03-15,0.15707589463776
2019-03-16,0.146456432008926
2019-03-17,0.278314803393539
2019-03-18,0.240498371228945
2019-03-19,0.190921378586431
2019-03-20,0.185235708803837
2019-03-21,0.207308050202199
2019-03-22,0.195320193723562
2019-03-23,0.198543876748353
2019-03-24,0.200140667532248
2019-03-25,0.141487867595996
2019-03-26,0.200276261680487
2019-03-27,0.177964220290054
2019-03-28,0.270042792456367
2019-03-29,0.14947061882624
2019-03-30,0.148192627170495
2019-03-31,0.125490805843766
2019-04-01,0.204680076317996
2019-04-02,0.241601810620193
2019-04-03,0.216877703470597
2019-04-04,0.175094865148627
2019-04-05,0.213263920937188
2019-04-06,0.174656062572562
2019-04-07,0.149532713143796
2019-04-08,0.250244425552459
2019-04-09,0.184889492389337
2019-04-10,0.221175526991663
2019-04-11,0.190842922804706
2019-04-12,0.201727237966676
2019-04-13,0.159442287673696
2019-04-14,0.149925161726927
2019-04-15,0.179796938340336
2019-04-16,0.170316091014553
2019-04-17,0.20717990777228
2019-04-18,0.211688083116024
2019-04-19,0.225154420270023
2019-04-20,0.207237214038277
2019-04-21,0.286822136593912
2019-04-22,0.208127076995544
2019-04-23,0.238031294774643
2019-04-24,0.242417677344495
2019-04-25,0.252577758957865
2019-04-26,0.227132644359519
2019-04-27,0.237251060194048
2019-04-28,0.187091285881311
2019-04-29,0.235896328198962
2019-04-30,0.286788144618437
2019-05-01,0.246271661375297
2019-05-02,0.246447419994908
2019-05-03,0.262414043596467
2019-05-04,0.230167305678336
2019-05-05,0.266117612230478
2019-05-06,0.261962995767529
2019-05-07,0.292700303400309
2019-05-08,0.238426050525757
2019-05-09,0.293103656293046
2019-05-10,0.286994888640744
2019-05-11,0.280947586512225
2019-05-12,0.285818221568494
2019-05-13,0.27899005297928
2019-05-14,0.310392052181177
2019-05-15,0.313584947079145
2019-05-16,0.319296724298266
2019-05-17,0.250580189547986
2019-05-18,0.286952128897637
2019-05-19,0.301855210824106
2019-05-20,0.274583211894645
2019-05-21,0.268729276487324
2019-05-22,0.293496650126311
2019-05-23,0.29940502688422
2019-05-24,0.323777758050686
2019-05-25,0.29961348739776
2019-05-26,0.282440394315632
2019-05-27,0.286692846471522
2019-05-28,0.317847006991046
2019-05-29,0.333882694817762
2019-05-30,0.320529511160752
2019-05-31,0.295231364966422
2019-06-01,0.346816351271223
2019-06-02,0.32421608073881
2019-06-03,0.281784044940027
2019-06-04,0.274928008488107
2019-06-05,0.290995449164255
2019-06-06,0.327968465806626
2019-06-07,0.30210714142023
2019-06-08,0.941676323671419
2019-06-09,0.316772250233299
2019-06-10,0.325803174946894
2019-06-11,0.829660807641352
2019-06-12,0.335615526829164
2019-06-13,0.328491924778423
2019-06-14,0.446395473293476
2019-06-15,0.305100520744081
2019-06-16,0.306538738258383
2019-06-17,1.0
2019-06-18,0.301670401721029
2019-06-19,0.331301693562791
2019-06-20,0.18741744073963
2019-06-21,0.354542150031667
2019-06-22,0.223481973618341
2019-06-23,0.327666905072739
2019-06-24,0.222471788525286
2019-06-25,0.312297174176076
2019-06-26,0.249934297189529
2019-06-27,0.27468287857793
2019-06-28,0.307160924093447
2019-06-29,0.319340291863913
2019-06-30,0.318969551027824
2019-07-01,0.311350628049401
2019-07-02,0.297454695409178
2019-07-03,0.186600163273292
2019-07-04,0.20554637373618
2019-07-05,0.317398912818945
2019-07-06,0.337342357536017
2019-07-07,0.328098517259801
2019-07-08,0.299276537531433
2019-07-09,0.306152102565202
2019-07-10,0.29724190521385
2019-07-11,0.176767954589924
2019-07-12,0.275043628981431
2019-07-13,0.293695741391187
2019-07-14,0.279083705011689
2019-07-15,0.263167963805601
2019-07-16,0.269546683532888
2019-07-17,0.270528390192793
2019-07-18,0.262548902989431
2019-07-19,0.266469833875566
2019-07-20,0.301856489612383
2019-07-21,0.320258943528539
2019-07-22,0.314254275498866
2019-07-23,0.276458354516014
2019-07-24,0.264398833818451
2019-07-25,0.297891486389545
2019-07-26,0.240967571745502
2019-07-27,0.29936993137625
2019-07-28,0.343890782425984
2019-07-29,0.324918058937844
2019-07-30,0.317407455809784
2019-07-31,0.290049348134608
2019-08-01,0.284786675909905
2019-08-02,0.313301195995024
2019-08-03,0.329629754444946
2019-08-04,0.307366656766199
2019-08-05,0.268954804573547
2019-08-06,0.26223087763949
2019-08-07,0.273069719551499
2019-08-08,0.285055507396947
2019-08-09,0.264131178349447
2019-08-10,0.337044122314789
2019-08-11,0.355058650132237
2019-08-12,0.334146310976472
2019-08-13,0.286958984321368
2019-08-14,0.262148022395363
2019-08-15,0.257931667520375
2019-08-16,0.271996412258851
2019-08-17,0.347783413239119
2019-08-18,0.297593024259838
2019-08-19,0.290710691385164
2019-08-20,0.290331446287087
2019-08-21,0.267500419847993
2019-08-22,0.276895575267483
2019-08-23,0.278002193631059
2019-08-24,0.302624915728272
2019-08-25,0.318258896657322
2019-08-26,0.283461154417831
2019-08-27,0.261361221076997
2019-08-28,0.261561823379696
2019-08-29,0.248464282034998
2019-08-30,0.274339056689039
2019-08-31,0.272606104983336
2019-09-01,0.249113737523571
2019-09-02,0.243050375641327
2019-09-03,0.350358967431962
2019-09-04,0.274255426846356
2019-09-05,0.284821207186216
2019-09-06,0.251793964020873
2019-09-07,0.271687049781649
2019-09-08,0.304871475762476
2019-09-09,0.299030129107428
2019-09-10,0.295013424208106
2019-09-11,0.286527598467
2019-09-12,0.281846348778558
2019-09-13,0.293310783545452
2019-09-14,0.302259053272113
2019-09-15,0.331794659410484
2019-09-16,0.310264008566831
2019-09-17,0.166348939667006
2019-09-18,0.310131726763662
2019-09-19,0.287211123121823
2019-09-20,0.301419627732947
2019-09-21,0.299052061843368
2019-09-22,0.313474151584679
2019-09-23,0.298147787572903
2019-09-24,0.250570751442924
2019-09-25,0.25465391421925
2019-09-26,0.269228784569474
2019-09-27,0.280196302073426
2019-09-28,0.370136429165049
2019-09-29,0.3189898464945
2019-09-30,0.290879390983842
2019-10-01,0.304168612191691
2019-10-02,0.304767440533212
2019-10-03,0.310115415256948
2019-10-04,0.305679022980575
2019-10-05,0.320255498736095
2019-10-06,0.288530690936995
2019-10-07,0.289900689343399
2019-10-08,0.300506916021716
2019-10-09,0.309099253706302
2019-10-10,0.306317596993376
2019-10-11,0.294871672157558
2019-10-12,0.331133812693555
2019-10-13,0.339273466782996
2019-10-14,0.327210697204567
2019-10-15,0.324749927551864
2019-10-16,0.290119727863849
2019-10-17,0.277723317329463
2019-10-18,0.274487033854136
2019-10-19,0.31822033652092
2019-10-20,0.329852311496305
2019-10-21,0.290196554079187
2019-10-22,0.307610798159366
2019-10-23,0.257385104901971
2019-10-24,0.279789318830337
2019-10-25,0.267764459303615
2019-10-26,0.275015258030799
2019-10-27,0.33390065472827
2019-10-28,0.300223933383465
2019-10-29,0.322642395722429
2019-10-30,0.312465013687683
2019-10-31,0.331173037136815
2019-11-01,0.300332588524014
2019-11-02,0.314977635440851
2019-11-03,0.279328000151138
2019-11-04,0.280296793451197
2019-11-05,0.323747738388794
2019-11-06,0.320321741216787
2019-11-07,0.322827000661658
2019-11-08,0.281461110268433
2019-11-09,0.310227657797843
2019-11-10,0.300573191319081
2019-11-11,0.282536968574421
2019-11-12,0.301036347772117
2019-11-13,0.293960269335177
2019-11-14,0.322122004681721
2019-11-15,0.296676605989354
2019-11-16,0.327132229165519
2019-11-17,0.291935726131987
2019-11-18,0.28463820247272
2019-11-19,0.310081355637802
2019-11-20,0.350597121464769
2019-11-21,0.29925809320519
2019-11-22,0.249013696124515
